time,option_type,k1,k2,t1,t2,score0,peak_score,ttl_min,ttl_improve1,n_tracked,resolved,exit_reason,leg1_buy,leg2_buy,leg1_sell,leg2_sell
2026-03-23 09:42:00,P,4100.0,5200.0,25,88,1.4200266740991774,1.469782896557032,,,90,False,timeout_90min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 10:29:00,P,4200.0,4800.0,25,179,1.4197985840619494,1.4197985840619494,,,71,False,timeout_60min,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 14:18:00,P,4100.0,5200.0,25,179,1.419555904633494,1.419555904633494,,,37,False,session_end,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200
2026-03-23 13:09:00,P,4200.0,5000.0,25,179,1.413625378606502,1.413625378606502,,,90,False,timeout_90min,IO2604P4200,IO2609P5000,IO2609P4200,IO2604P5000
2026-03-23 09:55:00,P,4300.0,4900.0,25,361,1.412564012985231,1.4684697553069226,,,90,False,timeout_90min,IO2604P4300,IO2703P4900,IO2703P4300,IO2604P4900
2026-03-23 09:36:00,P,4100.0,4600.0,25,179,1.3991760691991542,1.3991760691991542,,,90,False,timeout_90min,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 09:43:00,P,4100.0,4950.0,25,88,1.3980969889442172,1.3980969889442172,,,90,False,timeout_90min,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950
2026-03-23 13:57:00,P,4100.0,4900.0,25,179,1.3973783409565748,1.3973783409565748,,,58,False,session_end,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900
2026-03-23 14:00:00,P,4100.0,4700.0,25,270,1.3942597705471285,1.3942597705471285,,,55,False,session_end,IO2604P4100,IO2612P4700,IO2612P4100,IO2604P4700
2026-03-23 10:59:00,P,4300.0,5000.0,25,270,1.3929736126696466,1.4219666516822875,,,41,False,session_end,IO2604P4300,IO2612P5000,IO2612P4300,IO2604P5000
2026-03-23 09:35:00,P,4200.0,4700.0,25,270,1.3901227586278706,1.3901227586278706,,,90,False,timeout_90min,IO2604P4200,IO2612P4700,IO2612P4200,IO2604P4700
2026-03-23 10:59:00,P,4200.0,4700.0,25,270,1.3894009710618087,1.3894009710618087,,,41,False,session_end,IO2604P4200,IO2612P4700,IO2612P4200,IO2604P4700
2026-03-23 11:04:00,P,4100.0,4600.0,25,179,1.3875891949146804,1.3875891949146804,,,36,False,session_end,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 11:03:00,P,4200.0,4700.0,25,270,1.3837523663003115,1.3837523663003115,,,37,False,session_end,IO2604P4200,IO2612P4700,IO2612P4200,IO2604P4700
2026-03-23 09:36:00,P,4100.0,5200.0,25,88,1.3832630553714411,1.469782896557032,,,90,False,timeout_90min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 14:51:00,P,4100.0,5200.0,25,179,1.382356790903054,1.382356790903054,,,4,False,session_end,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200
2026-03-23 14:24:00,P,4100.0,5200.0,25,179,1.381609154340325,1.3823567698338046,,,31,False,session_end,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200
2026-03-23 09:37:00,P,4200.0,4800.0,25,179,1.3799804406318856,1.4197986330382435,,,90,False,timeout_90min,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 09:53:00,P,4200.0,4700.0,25,270,1.378029337390798,1.3894009042918625,,,90,False,timeout_90min,IO2604P4200,IO2612P4700,IO2612P4200,IO2604P4700
2026-03-23 10:49:00,P,4200.0,4700.0,25,270,1.3778783876321916,1.3894009042918625,,,51,False,session_end,IO2604P4200,IO2612P4700,IO2612P4200,IO2604P4700
2026-03-23 11:26:00,P,4300.0,5200.0,25,270,1.375623235263168,1.375623235263168,,,14,False,session_end,IO2604P4300,IO2612P5200,IO2612P4300,IO2604P5200
2026-03-23 09:40:00,P,4200.0,4700.0,25,179,1.3734677958594386,1.3734677958594386,,,90,False,timeout_90min,IO2604P4200,IO2609P4700,IO2609P4200,IO2604P4700
2026-03-23 09:43:00,P,4100.0,4900.0,25,88,1.3733047254255746,1.3733047254255746,,,90,False,timeout_90min,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900
2026-03-23 14:00:00,P,4200.0,5000.0,25,270,1.372980206127282,1.372980206127282,,,55,False,session_end,IO2604P4200,IO2612P5000,IO2612P4200,IO2604P5000
2026-03-23 09:42:00,P,4100.0,5000.0,25,88,1.370980018481037,1.370980018481037,,,90,False,timeout_90min,IO2604P4100,IO2606P5000,IO2606P4100,IO2604P5000
2026-03-23 11:04:00,P,4100.0,5200.0,25,88,1.3705861180574663,1.3705861180574663,,,36,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 09:45:00,P,4100.0,5200.0,25,88,1.370101015825352,1.3705861147583556,,,90,False,timeout_90min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 11:03:00,P,4300.0,5200.0,25,179,1.3646782003922155,1.3646782003922155,,,37,False,session_end,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 09:52:00,P,4300.0,5200.0,25,179,1.3645452226248307,1.364678203871436,,,90,False,timeout_90min,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 11:03:00,P,4100.0,4600.0,25,179,1.3621119031886262,1.3875891668079254,,,37,False,session_end,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 10:59:00,P,4100.0,5200.0,25,88,1.359519238394295,1.3705861147583556,,,41,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 11:05:00,P,4300.0,4900.0,25,270,1.358020579032443,1.358020579032443,,,35,False,session_end,IO2604P4300,IO2612P4900,IO2612P4300,IO2604P4900
2026-03-23 14:12:00,P,4100.0,4900.0,25,179,1.357785368018336,1.357785368018336,,,43,False,session_end,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900
2026-03-23 09:36:00,P,4200.0,4700.0,25,270,1.357707371144221,1.3894009042918625,,,90,False,timeout_90min,IO2604P4200,IO2612P4700,IO2612P4200,IO2604P4700
2026-03-23 13:26:00,P,4200.0,5200.0,25,179,1.3568095449479496,1.3568095449479496,,,89,False,timeout_60min,IO2604P4200,IO2609P5200,IO2609P4200,IO2604P5200
2026-03-23 10:49:00,P,4300.0,5000.0,25,270,1.356714158485186,1.4219666516822875,,,51,False,session_end,IO2604P4300,IO2612P5000,IO2612P4300,IO2604P5000
2026-03-23 13:25:00,P,4100.0,4800.0,25,179,1.3551921035203578,1.3551921035203578,,,90,False,timeout_90min,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800
2026-03-23 09:45:00,P,4100.0,4600.0,25,179,1.35286679001988,1.3875891668079254,,,90,False,timeout_90min,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 10:29:00,P,4100.0,4600.0,25,179,1.3524790705592329,1.3875891668079254,,,71,False,timeout_60min,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 14:09:00,P,4100.0,5000.0,25,179,1.351421873953637,1.351421873953637,,,46,False,session_end,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000
2026-03-23 10:33:00,P,4200.0,4800.0,25,179,1.3512253338735285,1.3512253338735285,,,67,False,timeout_60min,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 09:50:00,P,4300.0,5200.0,25,179,1.3503147017543444,1.364678203871436,,,90,False,timeout_90min,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 11:04:00,P,4100.0,5100.0,25,88,1.3499482531523384,1.3499482531523384,,,36,False,session_end,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 11:09:00,P,4300.0,5000.0,25,270,1.3499477310171053,1.3499477310171053,,,31,False,session_end,IO2604P4300,IO2612P5000,IO2612P4300,IO2604P5000
2026-03-23 13:39:00,P,4200.0,4800.0,25,270,1.3496179103437151,1.3496179103437151,,,76,False,timeout_60min,IO2604P4200,IO2612P4800,IO2612P4200,IO2604P4800
2026-03-23 09:45:00,P,4100.0,5100.0,25,88,1.3495903422244044,1.3499482947468298,,,90,False,timeout_90min,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 09:48:00,P,4100.0,5200.0,25,88,1.349380492113668,1.3705861147583556,,,90,False,timeout_90min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 14:18:00,P,4100.0,5000.0,25,179,1.349157196048795,1.349157196048795,,,37,False,session_end,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000
2026-03-23 09:37:00,P,4100.0,5100.0,25,88,1.3473034770445595,1.3499482947468298,,,90,False,timeout_90min,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 10:49:00,P,4200.0,4800.0,25,179,1.346604431048772,1.346604431048772,,,51,False,session_end,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 09:36:00,P,4200.0,4800.0,25,179,1.3465594634601472,1.4197986330382435,,,90,False,timeout_90min,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 11:03:00,P,4100.0,5200.0,25,88,1.3462946421960702,1.3705861147583556,,,37,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 09:53:00,P,4100.0,4500.0,25,361,1.3417341637228748,1.3417341637228748,,,90,False,timeout_90min,IO2604P4100,IO2703P4500,IO2703P4100,IO2604P4500
2026-03-23 14:35:00,P,4100.0,4900.0,25,270,1.341085743326612,1.341085743326612,,,20,False,session_end,IO2604P4100,IO2612P4900,IO2612P4100,IO2604P4900
2026-03-23 11:03:00,P,4300.0,4800.0,25,361,1.34022886381999,1.34022886381999,,,37,False,session_end,IO2604P4300,IO2703P4800,IO2703P4300,IO2604P4800
2026-03-23 13:26:00,P,4100.0,4800.0,25,179,1.3396889630226243,1.3396889630226243,,,89,False,timeout_60min,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800
2026-03-23 09:45:00,P,4200.0,4800.0,25,179,1.3395981415130562,1.4197986330382435,,,90,False,timeout_90min,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 10:59:00,P,4100.0,5100.0,25,88,1.3393618078321854,1.3499482947468298,,,41,False,session_end,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 11:03:00,P,4300.0,4900.0,25,270,1.3379745451369045,1.358020567923586,,,37,False,session_end,IO2604P4300,IO2612P4900,IO2612P4300,IO2604P4900
2026-03-23 09:36:00,P,4100.0,5000.0,25,88,1.3373026299888835,1.37097993484793,,,90,False,timeout_90min,IO2604P4100,IO2606P5000,IO2606P4100,IO2604P5000
2026-03-23 10:34:00,P,4200.0,4800.0,25,179,1.332210955282128,1.346604413856777,,,66,False,timeout_60min,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 09:53:00,P,4100.0,5200.0,25,88,1.331642268862921,1.3705861147583556,,,90,False,timeout_90min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 09:52:00,P,4400.0,5200.0,25,361,1.3299712129647188,1.3299712129647188,,,90,False,timeout_90min,IO2604P4400,IO2703P5200,IO2703P4400,IO2604P5200
2026-03-23 13:57:00,P,4300.0,5200.0,25,361,1.3299560516947877,1.3299560516947877,,,58,False,session_end,IO2604P4300,IO2703P5200,IO2703P4300,IO2604P5200
2026-03-23 09:36:00,P,4300.0,5000.0,25,270,1.3296032673395928,1.4219666516822875,,,90,False,timeout_90min,IO2604P4300,IO2612P5000,IO2612P4300,IO2604P5000
2026-03-23 09:53:00,P,4100.0,4600.0,25,179,1.326233212295327,1.3875891668079254,,,90,False,timeout_90min,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 11:03:00,P,4100.0,5100.0,25,88,1.3253543731622863,1.3499482947468298,,,37,False,session_end,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 09:36:00,P,4100.0,4950.0,25,88,1.3223619260526212,1.3980971375718183,,,90,False,timeout_90min,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950
2026-03-23 13:57:00,P,4100.0,4800.0,25,179,1.3191610166798322,1.3191610166798322,,,58,False,session_end,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800
2026-03-23 10:57:00,P,4100.0,5200.0,25,88,1.31912467480642,1.3705861147583556,,,43,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 10:10:00,P,4300.0,4900.0,25,179,1.3180231566970546,1.3180231566970546,,,90,False,timeout_90min,IO2604P4300,IO2609P4900,IO2609P4300,IO2604P4900
2026-03-23 11:09:00,P,4100.0,4600.0,25,179,1.315531779544357,1.315531779544357,,,31,False,session_end,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 09:53:00,P,4100.0,5100.0,25,88,1.3117316512573187,1.3499482947468298,,,90,False,timeout_90min,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 14:51:00,P,4100.0,5000.0,25,179,1.3107673832716986,1.3107673832716986,,,4,False,session_end,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000
2026-03-23 09:42:00,P,4300.0,5200.0,25,179,1.3103681913176248,1.364678203871436,,,90,False,timeout_90min,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 10:59:00,P,4100.0,5000.0,25,88,1.3095325408318417,1.3095325408318417,,,41,False,session_end,IO2604P4100,IO2606P5000,IO2606P4100,IO2604P5000
2026-03-23 10:51:00,P,4100.0,5200.0,25,88,1.308574388718264,1.3705861147583556,,,49,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 11:11:00,P,4100.0,4600.0,25,179,1.3077379003678065,1.3077379003678065,,,29,False,session_end,IO2604P4100,IO2609P4600,IO2609P4100,IO2604P4600
2026-03-23 14:00:00,P,4200.0,4900.0,25,270,1.3076106826766762,1.3076106826766762,,,55,False,session_end,IO2604P4200,IO2612P4900,IO2612P4200,IO2604P4900
2026-03-23 14:24:00,P,4100.0,5000.0,25,179,1.3067708620099052,1.3107673576474952,,,31,False,session_end,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000
2026-03-23 10:49:00,P,4100.0,5200.0,25,88,1.3065183528111504,1.3705861147583556,,,51,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 10:29:00,P,4300.0,5000.0,25,179,1.3056835700308689,1.3056835700308689,,,71,False,timeout_60min,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000
2026-03-23 13:25:00,P,4300.0,5200.0,25,270,1.305016399208615,1.305016399208615,,,90,False,timeout_90min,IO2604P4300,IO2612P5200,IO2612P4300,IO2604P5200
2026-03-23 09:37:00,P,4100.0,4950.0,25,88,1.3045441234883657,1.3980971375718183,,,90,False,timeout_90min,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950
2026-03-23 14:24:00,P,4200.0,5200.0,25,270,1.3040011252771435,1.3040011252771435,,,31,False,session_end,IO2604P4200,IO2612P5200,IO2612P4200,IO2604P5200
2026-03-23 09:42:00,P,4100.0,4850.0,25,88,1.302494761860843,1.302494761860843,,,90,False,timeout_90min,IO2604P4100,IO2606P4850,IO2606P4100,IO2604P4850
2026-03-23 09:36:00,P,4100.0,4900.0,25,88,1.301721921918586,1.3733048266997725,,,90,False,timeout_90min,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900
2026-03-23 09:45:00,P,4100.0,4950.0,25,88,1.3001090890925666,1.3001090890925666,,,90,False,timeout_90min,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950
2026-03-23 11:04:00,P,4100.0,4950.0,25,88,1.2999016377177064,1.2999016377177064,,,36,False,session_end,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950
2026-03-23 14:09:00,P,4100.0,4900.0,25,179,1.2998368473402104,1.357785356507559,,,46,False,session_end,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900
2026-03-23 09:50:00,P,4100.0,5200.0,25,88,1.29566374188695,1.3705861147583556,,,90,False,timeout_90min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 11:03:00,P,4100.0,5000.0,25,88,1.2940723383741553,1.2940723383741553,,,37,False,session_end,IO2604P4100,IO2606P5000,IO2606P4100,IO2604P5000
2026-03-23 10:57:00,P,4300.0,5200.0,25,179,1.293614371956037,1.364678203871436,,,43,False,session_end,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 10:51:00,P,4100.0,4500.0,25,270,1.2932673611176055,1.2932673611176055,,,49,False,session_end,IO2604P4100,IO2612P4500,IO2612P4100,IO2604P4500
2026-03-23 14:20:00,P,4100.0,4700.0,25,270,1.2930647687140953,1.2930647687140953,,,35,False,session_end,IO2604P4100,IO2612P4700,IO2612P4100,IO2604P4700
2026-03-23 14:35:00,P,4100.0,5200.0,25,179,1.2922854684245495,1.3823567698338046,,,20,False,session_end,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200
2026-03-23 09:52:00,P,4100.0,5200.0,25,88,1.292078942864907,1.3705861147583556,,,90,False,timeout_90min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 10:49:00,P,4300.0,5200.0,25,179,1.2920133844325647,1.364678203871436,,,51,False,session_end,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 13:03:00,P,4300.0,5200.0,25,179,1.291513091575634,1.291513091575634,,,90,False,timeout_90min,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 10:00:00,P,4150.0,5200.0,25,88,1.2914675865330345,1.2914675865330345,,,90,False,timeout_90min,IO2604P4150,IO2606P5200,IO2606P4150,IO2604P5200
2026-03-23 11:21:00,P,4200.0,4800.0,25,179,1.2909774102407758,1.2909774102407758,,,19,False,session_end,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 09:51:00,P,4100.0,5100.0,25,88,1.2905785096872884,1.3499482947468298,,,90,False,timeout_90min,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 09:55:00,P,4300.0,4800.0,25,361,1.2903761470991784,1.3402288757547696,,,90,False,timeout_90min,IO2604P4300,IO2703P4800,IO2703P4300,IO2604P4800
2026-03-23 10:51:00,P,4100.0,5100.0,25,88,1.290051701865974,1.3499482947468298,,,49,False,session_end,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 10:14:00,P,4100.0,4500.0,25,270,1.2884119755090493,1.2932673278268114,,,86,False,timeout_60min,IO2604P4100,IO2612P4500,IO2612P4100,IO2604P4500
2026-03-23 10:33:00,P,4100.0,5200.0,25,88,1.288053862710829,1.3705861147583556,,,67,False,timeout_60min,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 11:09:00,P,4300.0,5200.0,25,179,1.2880074175443843,1.2880074175443843,,,31,False,session_end,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 10:49:00,P,4100.0,5100.0,25,88,1.287471992515639,1.3499482947468298,,,51,False,session_end,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 14:12:00,P,4100.0,4800.0,25,179,1.2834369837065942,1.2834369837065942,,,43,False,session_end,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800
2026-03-23 09:53:00,P,4100.0,5000.0,25,88,1.281061218850765,1.3095325172099817,,,90,False,timeout_90min,IO2604P4100,IO2606P5000,IO2606P4100,IO2604P5000
2026-03-23 09:36:00,P,4300.0,5200.0,25,179,1.2807929289511744,1.364678203871436,,,90,False,timeout_90min,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 10:49:00,P,4300.0,4900.0,25,270,1.278266988248156,1.358020567923586,,,51,False,session_end,IO2604P4300,IO2612P4900,IO2612P4300,IO2604P4900
2026-03-23 09:53:00,P,4200.0,4600.0,25,361,1.2779950242178897,1.2779950242178897,,,90,False,timeout_90min,IO2604P4200,IO2703P4600,IO2703P4200,IO2604P4600
2026-03-23 11:04:00,P,4100.0,4900.0,25,88,1.276646717639806,1.276646717639806,,,36,False,session_end,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900
2026-03-23 13:26:00,P,4200.0,5000.0,25,179,1.2761977061900789,1.2761977061900789,,,89,False,timeout_60min,IO2604P4200,IO2609P5000,IO2609P4200,IO2604P5000
2026-03-23 14:20:00,P,4200.0,5000.0,25,270,1.2759979334135376,1.2759979334135376,,,35,False,session_end,IO2604P4200,IO2612P5000,IO2612P4200,IO2604P5000
2026-03-23 09:50:00,P,4100.0,5100.0,25,88,1.275809842592468,1.3499482947468298,,,90,False,timeout_90min,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 10:53:00,P,4100.0,5200.0,25,88,1.275508741453373,1.3705861147583556,,,47,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 11:03:00,P,4100.0,4950.0,25,88,1.274221892472741,1.299901730612189,,,37,False,session_end,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950
2026-03-23 09:36:00,P,4100.0,4850.0,25,88,1.2737429310200208,1.3024946353174145,,,90,False,timeout_90min,IO2604P4100,IO2606P4850,IO2606P4100,IO2604P4850
2026-03-23 09:38:00,P,4300.0,5200.0,25,179,1.2737223576891856,1.364678203871436,,,90,False,timeout_90min,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 11:09:00,P,4300.0,4900.0,25,270,1.272953847685351,1.272953847685351,,,31,False,session_end,IO2604P4300,IO2612P4900,IO2612P4300,IO2604P4900
2026-03-23 11:03:00,P,4300.0,5000.0,25,179,1.272124558067357,1.272124558067357,,,37,False,session_end,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000
2026-03-23 09:58:00,P,4100.0,4900.0,25,88,1.2720989361967152,1.2766468009444425,,,90,False,timeout_90min,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900
2026-03-23 09:52:00,P,4300.0,5000.0,25,179,1.272017999575927,1.3056836309201192,,,90,False,timeout_90min,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000
2026-03-23 09:52:00,P,4100.0,5100.0,25,88,1.2715008643118733,1.3499482947468298,,,90,False,timeout_90min,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100
2026-03-23 09:52:00,P,4200.0,4600.0,25,361,1.2713272170479153,1.2779950136272138,,,90,False,timeout_90min,IO2604P4200,IO2703P4600,IO2703P4200,IO2604P4600
2026-03-23 10:49:00,P,4100.0,4500.0,25,270,1.2712482732673938,1.2932673278268114,,,51,False,session_end,IO2604P4100,IO2612P4500,IO2612P4100,IO2604P4500
2026-03-23 10:57:00,P,4100.0,5000.0,25,88,1.269328633421801,1.3095325172099817,,,43,False,session_end,IO2604P4100,IO2606P5000,IO2606P4100,IO2604P5000
2026-03-23 09:43:00,P,4100.0,4750.0,25,88,1.2689440573063409,1.2689440573063409,,,90,False,timeout_90min,IO2604P4100,IO2606P4750,IO2606P4100,IO2604P4750
2026-03-23 09:57:00,P,4200.0,4700.0,25,179,1.2688795428538937,1.2688795428538937,,,90,False,timeout_90min,IO2604P4200,IO2609P4700,IO2609P4200,IO2604P4700
2026-03-23 11:22:00,P,4200.0,4800.0,25,179,1.2683491846017163,1.2683491846017163,,,18,False,session_end,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 10:59:00,P,4100.0,4900.0,25,88,1.267687096126312,1.2766468009444425,,,41,False,session_end,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900
2026-03-23 11:24:00,P,4200.0,4700.0,25,270,1.264833258513815,1.264833258513815,,,16,False,session_end,IO2604P4200,IO2612P4700,IO2612P4200,IO2604P4700
2026-03-23 09:53:00,P,4100.0,4950.0,25,88,1.2631922257181112,1.299901730612189,,,90,False,timeout_90min,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950
2026-03-23 13:53:00,P,4200.0,5200.0,25,179,1.2625183312946944,1.2625183312946944,,,62,False,timeout_60min,IO2604P4200,IO2609P5200,IO2609P4200,IO2604P5200
2026-03-23 09:36:00,P,4300.0,4900.0,25,270,1.262033750217587,1.358020567923586,,,90,False,timeout_90min,IO2604P4300,IO2612P4900,IO2612P4300,IO2604P4900
2026-03-23 11:03:00,P,4100.0,4500.0,25,270,1.260398325890095,1.260398325890095,,,37,False,session_end,IO2604P4100,IO2612P4500,IO2612P4100,IO2604P4500
2026-03-23 10:51:00,P,4300.0,5200.0,25,179,1.2544513861501203,1.364678203871436,,,49,False,session_end,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200
2026-03-23 13:09:00,P,4200.0,4800.0,25,179,1.2512916347907417,1.2512916347907417,,,90,False,timeout_90min,IO2604P4200,IO2609P4800,IO2609P4200,IO2604P4800
2026-03-23 10:55:00,P,4100.0,5200.0,25,88,1.2496387644257618,1.3705861147583556,,,45,False,session_end,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200
2026-03-23 11:03:00,P,4100.0,4900.0,25,88,1.249439701972828,1.2766468009444425,,,37,False,session_end,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900
